playerID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,height,weight,year,tmID,age,players_prizes
douglka01w,32,32,998,351,45,85,130,94,48,4,54,57,288,119,106,82,110,31,0,72.0,167.0,7,CON,28.0,0.0
douglka01w,32,32,1003,525,38,83,121,79,62,4,73,48,404,179,112,94,173,73,0,72.0,167.0,8,CON,29.0,2.0
douglka01w,34,34,1133,577,49,109,158,125,65,10,95,67,484,207,122,95,201,68,0,72.0,167.0,9,IND,30.0,2.0
douglka01w,33,33,1134,516,41,94,135,106,53,11,100,54,458,170,149,119,176,57,0,72.0,167.0,10,IND,31.0,2.0
duffyme01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,135.0,7,MIN,23.0,0.0
duffyme01w,31,0,387,105,10,19,29,36,9,0,24,37,92,33,39,27,37,12,0,67.0,135.0,8,MIN,24.0,0.0
duffyme01w,5,0,48,7,2,3,5,7,1,0,4,7,9,1,4,4,8,1,0,67.0,135.0,9,NYL,25.0,0.0
dupreca01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,162.0,7,CHI,23.0,0.0
dupreca01w,34,31,1032,467,55,133,188,60,43,25,60,72,407,186,122,95,5,0,0,74.0,162.0,8,CHI,24.0,0.0
dupreca01w,33,33,1078,544,79,175,254,46,29,41,81,82,471,210,160,124,5,0,1,74.0,162.0,9,CHI,25.0,0.0
dupreca01w,34,34,1119,555,77,193,270,78,36,45,98,78,455,208,177,138,7,1,0,74.0,162.0,10,CHI,26.0,0.0
dydekma01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9458794587946,223.0,1,UTA,27.0,0.0
dydekma01w,32,32,775,294,29,146,175,51,18,96,82,114,236,105,103,82,14,2,1,71.9458794587946,223.0,2,UTA,28.0,0.0
dydekma01w,32,32,970,349,29,214,243,64,25,113,90,108,291,128,109,87,15,6,1,71.9458794587946,223.0,3,UTA,29.0,0.0
dydekma01w,30,27,876,394,52,210,262,71,25,107,96,99,319,139,135,114,8,2,2,71.9458794587946,223.0,4,SAS,30.0,0.0
dydekma01w,34,34,926,406,45,206,251,58,19,100,80,113,346,156,130,94,1,0,1,71.9458794587946,223.0,5,SAS,31.0,0.0
dydekma01w,34,24,682,225,30,138,168,60,20,48,64,70,208,90,58,44,2,1,0,71.9458794587946,223.0,6,CON,32.0,0.0
dydekma01w,31,30,671,225,27,168,195,38,8,71,47,62,162,87,65,50,2,1,0,71.9458794587946,223.0,7,CON,33.0,0.0
dydekma01w,34,34,743,320,35,171,206,40,21,85,50,73,253,125,84,69,4,1,0,71.9458794587946,223.0,8,CON,34.0,0.0
dydekma01w,32,30,643,214,37,172,209,31,12,66,51,75,187,91,38,30,5,2,1,71.9458794587946,223.0,9,LAS,35.0,0.0
edwarmi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,150.0,1,CLE,35.0,0.0
edwarmi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,150.0,1,SEA,35.0,0.0
edwarmi01w,23,13,472,139,7,29,36,41,14,5,42,32,153,55,35,23,35,6,0,69.0,150.0,2,SEA,36.0,0.0
edwarsi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,164.0,1,SEA,28.0,0.0
edwarsi01w,29,7,645,216,38,69,107,22,16,10,45,57,182,83,80,50,0,0,0,76.0,164.0,2,SEA,29.0,0.0
edwarsi01w,32,27,810,237,67,90,157,26,24,20,37,54,190,91,83,55,0,0,0,76.0,164.0,3,SEA,30.0,0.0
edwarsi01w,32,5,694,223,46,95,141,19,21,12,44,66,158,84,73,54,1,1,0,76.0,164.0,4,SEA,31.0,0.0
edwarsi01w,34,6,577,157,54,79,133,16,10,9,31,55,134,61,56,35,0,0,0,76.0,164.0,5,SEA,32.0,0.0
edwarsi01w,23,3,257,48,25,31,56,5,8,3,13,25,55,20,19,8,0,0,0,76.0,164.0,6,SEA,33.0,0.0
edwarte01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,155.0,4,MIN,40.0,0.0
edwarte01w,34,34,854,181,24,81,105,148,41,11,92,60,168,63,40,31,80,24,0,71.0,155.0,5,MIN,41.0,0.0
edwarto01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,160.0,1,PHO,33.0,0.0
edwarto01w,32,32,926,338,19,57,76,58,36,9,63,80,298,112,101,79,114,35,2,70.0,160.0,2,PHO,34.0,0.0
edwarto01w,32,32,926,338,19,57,76,58,36,9,63,80,298,112,101,79,114,35,2,70.0,160.0,2,CHA,34.0,0.0
edwarto01w,32,9,580,194,16,46,62,48,19,7,62,79,171,60,84,64,36,10,1,70.0,160.0,3,CHA,35.0,0.0
elysh01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,182.0,6,SAS,23.0,0.0
elysh01w,31,11,528,139,11,51,62,27,7,4,33,42,132,50,39,30,31,9,0,74.0,182.0,7,SAS,24.0,0.0
elysh01w,12,1,136,41,5,26,31,10,2,0,13,17,44,12,26,15,9,2,0,74.0,182.0,8,SEA,25.0,0.0
elysh01w,29,0,282,65,10,29,39,11,8,1,19,28,62,20,31,20,15,5,0,74.0,182.0,9,SEA,26.0,0.0
elysh01w,34,1,389,113,30,60,90,16,12,5,29,56,115,47,24,15,11,4,0,74.0,182.0,10,CHI,27.0,0.0
enissh01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,185.0,1,CHA,27.0,0.0
enissh01w,12,9,323,139,21,24,45,10,10,1,16,30,104,41,60,46,32,11,0,73.0,185.0,2,CHA,28.0,0.0
enissh01w,32,11,623,191,48,65,113,14,10,5,36,60,158,66,63,45,31,14,0,73.0,185.0,3,CHA,29.0,0.0
enissh01w,4,0,59,19,6,3,9,3,1,2,1,4,18,5,9,9,3,0,0,73.0,185.0,4,CHA,30.0,0.0
erbsu01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,240.0,1,CHA,24.0,0.0
erbsu01w,29,0,275,92,26,37,63,10,8,6,17,68,73,32,43,28,1,0,0,78.0,240.0,2,CHA,25.0,0.0
erbsu01w,18,0,148,54,8,27,35,4,1,5,10,23,42,18,21,18,0,0,0,78.0,240.0,3,CHA,26.0,0.0
ervinla01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,171.0,10,CON,25.0,0.0
fallotr01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,165.0,2,PHO,30.0,0.0
farriba01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,200.0,1,DET,25.0,0.0
farriba01w,14,2,130,45,16,16,32,2,6,1,14,30,30,15,27,15,1,0,0,75.0,200.0,2,DET,26.0,0.0
farriba01w,31,10,559,129,41,68,109,16,7,5,30,68,98,46,58,37,0,0,1,75.0,200.0,3,DET,27.0,0.0
farriba01w,32,16,564,143,29,65,94,16,12,9,38,62,117,49,61,45,1,0,0,75.0,200.0,4,DET,28.0,0.0
farriba01w,34,0,522,127,29,53,82,23,10,4,41,62,99,43,63,41,0,0,0,75.0,200.0,5,DET,29.0,0.0
farriba01w,26,0,422,118,28,33,61,7,8,2,26,46,80,41,54,36,0,0,0,75.0,200.0,6,DET,30.0,0.0
farriba01w,34,1,444,83,31,53,84,19,8,1,43,55,73,25,54,33,0,0,0,75.0,200.0,7,NYL,31.0,0.0
farriba01w,34,34,944,261,56,122,178,51,21,5,65,105,221,95,98,71,3,0,1,75.0,200.0,8,NYL,32.0,0.0
farriba01w,28,0,237,53,16,27,43,13,6,1,19,32,58,20,16,13,0,0,0,75.0,200.0,9,PHO,33.0,0.0
farriba01w,34,8,553,118,38,92,130,8,20,4,35,87,93,44,43,30,0,0,0,75.0,200.0,10,DET,34.0,0.0
feastal01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,168.0,1,LAS,25.0,0.0
feastal01w,32,0,469,202,36,49,85,33,23,2,35,47,167,60,72,60,85,22,0,71.0,168.0,2,CHA,26.0,0.0
feastal01w,32,32,1007,365,55,98,153,46,29,10,59,86,336,126,63,58,168,55,1,71.0,168.0,3,CHA,27.0,0.0
feastal01w,32,32,956,379,37,81,118,61,39,12,40,79,292,115,85,70,189,79,0,71.0,168.0,4,CHA,28.0,0.0
feastal01w,34,34,1096,422,37,76,113,73,52,9,72,75,378,142,78,66,205,72,0,71.0,168.0,5,CHA,29.0,0.0
feastal01w,33,32,1052,388,22,62,84,60,27,6,68,61,332,132,91,79,143,45,0,71.0,168.0,6,CHA,30.0,0.0
feastal01w,21,21,666,192,9,28,37,51,14,2,38,52,162,61,39,33,86,37,0,71.0,168.0,7,CHA,31.0,0.0
feastal01w,32,1,309,55,3,17,20,21,13,2,14,20,81,19,2,1,64,16,0,71.0,168.0,9,IND,33.0,0.0
feifesu01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,162.0,6,SAC,27.0,0.0
ferdima01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,153.0,2,UTA,24.0,0.0
ferdima01w,32,22,864,366,23,63,86,79,40,4,63,70,290,143,113,69,42,11,1,69.0,153.0,3,UTA,25.0,0.0
ferdima01w,32,32,1065,489,19,88,107,91,51,7,89,86,371,176,171,132,34,5,0,69.0,153.0,4,SAS,26.0,0.0
ferdima01w,34,34,1116,470,28,99,127,90,58,6,85,87,384,139,223,176,52,16,0,69.0,153.0,5,SAS,27.0,0.0
ferdima01w,17,17,509,199,18,36,54,29,32,2,35,34,162,67,64,55,27,10,0,69.0,153.0,6,SAS,28.0,0.0
ferdima01w,31,31,999,388,40,76,116,68,46,5,70,74,358,132,134,104,65,20,0,69.0,153.0,8,SAS,30.0,0.0
ferdima01w,34,12,481,164,33,48,81,28,19,3,37,55,170,61,40,36,27,6,0,69.0,153.0,9,LAS,31.0,0.0
ferdima01w,33,25,680,276,30,55,85,43,25,4,41,71,246,91,92,82,44,12,0,69.0,153.0,10,LAS,32.0,0.0
fernama01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,138.0,8,LAS,27.0,0.0
ferrama01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,190.0,1,NYL,29.0,0.0
figgsuk01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,142.0,1,LAS,24.0,0.0
figgsuk01w,32,32,803,215,14,41,55,127,21,3,43,53,153,66,65,54,82,29,0,69.0,142.0,2,LAS,25.0,0.0
figgsuk01w,32,29,930,257,14,86,100,126,43,4,55,42,179,76,63,51,117,54,0,69.0,142.0,3,POR,26.0,0.0
figgsuk01w,31,31,866,264,13,67,80,104,25,2,44,50,233,83,65,59,120,39,0,69.0,142.0,4,HOU,27.0,0.0
firsool01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,215.0,1,NYL,25.0,0.0
floremi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,125.0,1,MIA,24.0,0.0
flukety01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,209.0,7,CHA,23.0,0.0
flukety01w,31,1,324,76,26,40,66,9,2,14,21,48,89,30,22,16,2,0,0,77.0,209.0,8,SEA,24.0,0.0
flukety01w,31,1,324,76,26,40,66,9,2,14,21,48,89,30,22,16,2,0,0,77.0,209.0,8,LAS,24.0,0.0
flukety01w,21,0,145,40,11,15,26,3,3,8,12,17,54,17,9,5,3,1,0,77.0,209.0,9,CHI,25.0,0.0
folklkr01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,190.0,1,MIN,26.0,0.0
folklkr01w,32,20,845,242,38,116,154,67,23,22,50,80,191,86,94,66,19,4,1,74.0,190.0,2,POR,27.0,0.0
folklkr01w,32,31,862,180,49,196,245,45,20,34,39,56,166,71,40,33,12,5,0,74.0,190.0,3,POR,28.0,0.0
fordch01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,198.0,4,DET,23.0,0.0
fordch01w,32,32,956,344,99,235,334,27,32,31,79,109,270,128,129,88,0,0,1,75.0,198.0,5,DET,24.0,3.0
fordch01w,31,31,912,329,104,193,297,34,41,25,54,118,287,118,158,93,0,0,3,75.0,198.0,6,DET,25.0,3.0
fordch01w,33,33,932,313,113,209,322,26,33,46,69,143,279,120,150,73,0,0,6,75.0,198.0,7,DET,26.0,3.0
fordch01w,32,32,920,443,130,233,363,45,38,25,58,114,315,157,199,129,0,0,0,75.0,198.0,8,DET,27.0,3.0
fordch01w,15,15,460,195,48,120,168,22,28,11,42,54,143,71,83,53,0,0,0,75.0,198.0,9,DET,28.0,5.0
fordch01w,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,75.0,198.0,10,DET,29.0,5.0
fordki01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,153.0,1,MIA,26.0,0.0
fordki01w,28,0,424,104,32,30,62,21,32,1,27,65,108,33,63,37,4,1,1,70.0,153.0,2,MIA,27.0,0.0
fordst01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,185.0,2,NYL,33.0,0.0
fordst01w,1,0,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,74.0,185.0,3,SAC,34.0,0.0
fowlesy01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,200.0,9,CHI,24.0,0.0
fowlesy01w,17,14,430,178,28,99,127,5,19,36,37,32,150,77,41,24,0,0,1,78.0,200.0,10,CHI,25.0,0.0
francde01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,193.0,1,NYL,26.0,0.0
frankaq01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,154.0,9,SAC,24.0,0.0
frankaq01w,34,0,351,53,5,40,45,59,16,1,26,44,70,19,14,9,24,6,0,64.0,154.0,10,SEA,25.0,0.0
frazeme01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,191.0,10,SAS,23.0,0.0
fresest01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,126.0,1,UTA,25.0,0.0
frettla01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,170.0,1,LAS,26.0,0.0
frettla01w,25,0,187,40,8,16,24,6,7,6,13,10,51,14,16,12,1,0,0,75.0,170.0,2,SAC,27.0,0.0
frettla01w,30,10,403,128,23,32,55,18,10,6,32,30,126,49,35,30,0,0,0,75.0,170.0,3,SAC,28.0,0.0
frettla01w,32,15,648,187,30,65,95,23,5,19,27,70,187,84,17,14,15,5,2,75.0,170.0,4,SAC,29.0,0.0
frettla01w,24,4,150,36,9,14,23,12,2,3,10,16,47,17,2,1,2,1,0,75.0,170.0,5,CHA,30.0,0.0
frettla01w,24,4,150,36,9,14,23,12,2,3,10,16,47,17,2,1,2,1,0,75.0,170.0,5,NYL,30.0,0.0
frettla01w,26,2,347,117,17,33,50,18,10,7,24,29,98,47,37,23,0,0,0,75.0,170.0,6,NYL,31.0,0.0
friertr01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,186.0,5,SEA,26.0,0.0
frohlli01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,185.0,3,NYL,24.0,0.0
frohlli01w,16,0,67,6,3,10,13,1,2,0,4,11,10,1,4,4,4,0,0,75.0,185.0,4,NYL,25.0,0.0
frohlli01w,26,0,214,83,11,25,36,15,6,8,14,26,72,31,22,14,13,7,0,75.0,185.0,7,IND,28.0,0.0
frohlli01w,20,0,169,66,14,21,35,9,5,0,13,27,68,26,8,6,22,8,0,75.0,185.0,8,SAC,29.0,0.0
futreca01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,154.0,5,CON,23.0,0.0
gaithka01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,170.0,1,UTA,26.0,0.0
gaithka01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,170.0,1,IND,26.0,0.0
gaithka01w,15,0,78,20,8,12,20,5,4,1,5,10,15,5,10,10,0,0,0,75.0,170.0,3,LAS,28.0,0.0
gaithka01w,15,0,78,20,8,12,20,5,4,1,5,10,15,5,10,10,0,0,0,75.0,170.0,3,WAS,28.0,0.0
garcibe01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,135.0,3,DET,27.0,0.0
gardike01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,168.0,9,CON,25.0,0.0
gardike01w,34,15,540,137,38,73,111,41,29,7,45,56,133,47,41,22,56,21,0,73.0,168.0,10,CON,26.0,0.0
gardnan01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,190.0,3,UTA,24.0,0.0
gardnan01w,30,2,198,57,29,32,61,5,3,3,13,35,49,18,38,21,0,0,0,75.0,190.0,9,WAS,30.0,0.0
garnean01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,160.0,1,SEA,22.0,0.0
gaydeco01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,150.0,1,ORL,30.0,0.0
gearlka01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,184.0,8,SEA,24.0,0.0
gearlka01w,33,0,437,132,16,37,53,24,12,6,20,22,114,44,25,22,64,22,0,73.0,184.0,9,SEA,25.0,0.0
gearlka01w,34,3,468,171,5,39,44,21,11,3,15,28,158,59,23,17,92,36,0,73.0,184.0,10,SEA,26.0,0.0
gibsoke01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,136.0,1,HOU,25.0,0.0
gibsoke01w,17,0,76,24,4,8,12,2,1,0,4,11,19,7,8,7,7,3,0,70.0,136.0,2,HOU,26.0,0.0
gibsoke01w,28,6,288,44,6,23,29,13,8,6,15,20,57,13,22,15,21,3,0,70.0,136.0,3,HOU,27.0,0.0
gibsoke01w,29,2,276,60,3,17,20,14,8,7,21,21,55,21,6,4,36,14,0,70.0,136.0,4,HOU,28.0,0.0
gilloje01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,180.0,1,PHO,37.0,0.0
gilloje01w,30,30,826,376,31,85,116,45,21,29,59,91,316,139,106,79,69,19,1,75.0,180.0,2,PHO,38.0,0.0
gilloje01w,32,32,858,395,36,91,127,35,31,19,71,91,355,150,96,71,70,24,1,75.0,180.0,3,PHO,39.0,0.0
gilloje01w,31,31,874,473,36,80,116,37,29,21,61,90,400,166,131,105,93,36,0,75.0,180.0,4,LAS,40.0,1.0
gilmous01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,158.0,1,IND,23.0,0.0
gisseka01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,178.0,9,LAS,24.0,0.0
givench01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,167.77260981912144,9,DET,24.0,0.0
gomisem01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,134.0,7,NYL,24.0,0.0
goodsad01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,165.0,1,UTA,35.0,0.0
goodsad01w,29,28,929,498,69,95,164,69,41,7,81,67,415,199,134,92,29,8,0,72.0,165.0,2,UTA,36.0,0.0
goodsad01w,28,25,854,343,66,86,152,58,27,0,75,64,319,138,89,62,31,5,0,72.0,165.0,3,UTA,37.0,0.0
goodsad01w,32,32,1101,503,91,90,181,67,45,6,102,92,419,189,157,117,28,8,0,72.0,165.0,4,SAS,38.0,0.0
goodsad01w,33,32,969,371,74,111,185,71,24,6,85,96,357,141,102,81,36,8,2,72.0,165.0,5,SAS,39.0,0.0
goodsad01w,34,34,1068,372,89,146,235,60,28,2,67,77,317,142,102,84,16,4,1,72.0,165.0,6,HOU,40.0,0.0
goodsad01w,34,34,1068,372,89,146,235,60,28,2,67,77,317,142,102,84,16,4,1,72.0,165.0,6,CHA,40.0,0.0
goringi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,225.0,8,WAS,25.0,0.0
gortmsh01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,158.0,3,MIN,24.0,0.0
gortmsh01w,29,2,369,91,16,45,61,21,13,6,25,42,97,35,9,7,43,14,0,70.0,158.0,4,MIN,25.0,0.0
gortmsh01w,25,0,200,50,9,23,32,14,11,1,20,25,49,21,4,3,20,5,0,70.0,158.0,5,WAS,26.0,0.0
gortmsh01w,4,0,24,0,0,4,4,2,0,1,2,0,0,0,0,0,0,0,0,70.0,158.0,7,SEA,28.0,0.0
granter01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,125.0,8,HOU,24.0,0.0
grecomi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,145.0,5,SEA,25.0,0.0
greenci01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,183.0,7,SEA,24.0,0.0
grginve01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,160.0,1,LAS,26.0,0.0
grginve01w,18,0,183,49,9,14,23,12,3,1,14,17,62,17,23,14,17,1,0,73.0,160.0,2,LAS,27.0,0.0
grginve01w,24,7,223,71,13,22,35,12,4,1,15,21,65,28,14,9,19,6,0,73.0,160.0,3,LAS,28.0,0.0
griffyo01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,188.0,1,SAC,31.0,0.0
griffyo01w,32,32,1026,523,148,183,331,47,83,61,82,110,361,193,194,137,0,0,1,75.0,188.0,2,SAC,32.0,0.0
griffyo01w,32,31,1077,518,162,195,357,54,63,37,75,114,368,192,186,134,0,0,1,75.0,188.0,3,SAC,33.0,0.0
griffyo01w,17,17,577,288,66,82,148,19,16,13,45,70,179,93,127,102,0,0,0,75.0,188.0,4,SAC,34.0,0.0
griffyo01w,34,34,1015,469,92,156,248,46,57,39,75,125,332,161,190,147,2,0,3,75.0,188.0,5,SAC,35.0,0.0
griffyo01w,34,34,1031,494,122,124,246,42,75,41,59,99,341,177,186,140,1,0,2,75.0,188.0,6,SAC,36.0,0.0
griffyo01w,34,33,962,469,87,136,223,52,42,31,68,98,357,173,174,123,0,0,0,75.0,188.0,7,SAC,37.0,4.0
griffyo01w,34,34,854,407,87,132,219,56,44,16,66,74,293,134,185,139,1,0,0,75.0,188.0,8,SAC,38.0,5.0
griffyo01w,32,32,738,289,63,84,147,47,33,12,65,97,213,107,114,75,0,0,1,75.0,188.0,9,SEA,39.0,5.0
griffyo01w,30,30,658,217,77,112,189,45,43,17,51,110,145,67,128,83,0,0,1,75.0,188.0,10,IND,40.0,5.0
groomla01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,160.0,1,SAC,31.0,0.0
groomla01w,30,3,401,124,27,17,44,13,10,3,21,27,88,39,61,46,1,0,0,70.0,160.0,2,SAC,32.0,0.0
groomla01w,31,0,543,141,32,46,78,38,15,10,25,43,114,49,58,43,0,0,0,70.0,160.0,3,SAC,33.0,0.0
groomla01w,32,26,850,227,38,61,99,39,21,8,46,69,181,78,83,71,1,0,0,70.0,160.0,4,SAC,34.0,0.0
groomla01w,34,9,470,111,15,31,46,29,17,5,21,27,112,45,26,21,1,0,0,70.0,160.0,5,SAC,35.0,0.0
grubigo01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165.0,1,IND,29.0,0.0
grubigo01w,29,20,720,239,20,56,76,63,31,0,60,47,239,90,40,31,91,28,0,71.0,165.0,2,IND,30.0,0.0
grubigo01w,27,9,481,170,18,31,49,33,7,0,34,30,167,62,39,29,58,17,0,71.0,165.0,3,PHO,31.0,0.0
grubigo01w,32,31,859,317,16,48,64,104,36,3,58,59,297,114,79,60,92,29,0,71.0,165.0,5,HOU,33.0,0.0
grubigo01w,5,0,24,2,0,1,1,0,0,0,3,2,3,0,2,2,0,0,0,71.0,165.0,6,LAS,34.0,0.0
grudasa01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,185.0,9,CON,22.0,0.0
grudasa01w,31,1,476,193,44,66,110,28,19,26,41,56,178,81,57,31,0,0,0,76.0,185.0,10,CON,23.0,0.0
hairska01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,150.0,8,CON,23.0,0.0
hallam01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,180.0,3,POR,26.0,0.0
hallvi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,180.0,1,CLE,32.0,0.0
hallvi01w,32,10,577,150,24,68,92,24,17,8,25,60,158,59,34,22,42,10,0,73.0,180.0,2,CLE,33.0,0.0
hallvi01w,32,10,577,150,24,68,92,24,17,8,25,60,158,59,34,22,42,10,0,73.0,180.0,2,IND,33.0,0.0
hallvi01w,27,6,348,101,15,34,49,13,5,5,18,33,100,41,22,12,25,7,0,73.0,180.0,3,LAS,34.0,0.0
hammobe01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,136.0,1,NYL,24.0,0.0
hammobe01w,32,16,835,351,19,45,64,58,29,1,62,55,252,119,69,61,141,52,0,66.0,136.0,2,NYL,25.0,0.0
hammobe01w,32,0,619,262,10,42,52,51,27,1,48,46,197,90,51,40,111,42,0,66.0,136.0,3,NYL,26.0,0.0
hammobe01w,32,1,659,256,18,50,68,54,25,0,55,49,197,87,56,38,114,44,0,66.0,136.0,4,NYL,27.0,0.0
hammobe01w,11,2,257,162,1,20,21,18,10,1,27,13,87,50,41,39,49,23,0,66.0,136.0,5,NYL,28.0,0.0
hammobe01w,34,34,1130,460,17,101,118,150,58,2,118,73,354,153,116,97,170,57,0,66.0,136.0,6,NYL,29.0,0.0
hammobe01w,34,34,1180,473,20,94,114,146,60,2,107,77,336,145,131,118,178,65,0,66.0,136.0,7,NYL,30.0,0.0
hammobe01w,22,20,674,323,6,60,66,81,29,3,65,46,252,107,75,72,108,37,0,66.0,136.0,8,SAS,31.0,0.0
hammobe01w,28,27,934,527,8,69,77,140,23,5,114,51,402,179,102,95,183,74,0,66.0,136.0,9,SAS,32.0,0.0
hammobe01w,33,33,1101,582,13,78,91,161,43,7,104,60,438,171,174,163,220,77,0,66.0,136.0,10,SAS,33.0,0.0
hamzoro01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,152.0,1,ORL,31.0,0.0
hardili01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,139.0,8,MIN,24.0,0.0
hardili01w,20,20,602,233,15,72,87,78,20,6,47,44,243,86,78,53,35,8,0,68.0,139.0,9,MIN,25.0,0.0
